Event,Date,Location,WL,Fighter_A,Fighter_B,Fighter_A_KD,Fighter_B_KD,Fighter_A_STR,Fighter_B_STR,Fighter_A_TD,Fighter_B_TD,Fighter_A_SUB,Fighter_B_SUB,Victory_Result,Victory_Method,Round,Time,Weight_Class,Title,Fight_Bonus,Perf_Bonus,Sub_Bonus,KO_Bonus,Year,Outcome
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Sergey Khandozhko,Rostem Akman,1,0,60,39,1,2,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Lina Lansberg,Tonya Evinger,0,0,50,6,1,1,0,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Leonardo Santos,Stevie Ray,1,0,12,2,0,0,0,0,KO/TKO,Punch,1,2:17,Lightweight,0,0,1,0,0,2019,KO
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Frank Camacho,Nick Hein,0,0,100,37,0,1,0,0,KO/TKO,Punches,2,4:56,Lightweight,0,0,0,0,0,2019,KO
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Bea Malecki,Duda Santana,0,0,19,42,0,3,2,0,SUB,Rear Naked Choke,2,1:59,Women's Bantamweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Devin Clark,Darko Stosic,0,0,40,26,2,1,0,0,U-DEC,,3,5:00,Light Heavyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",WIN,Joel Alvarez,Danilo Belluardo,0,0,19,13,0,2,0,0,KO/TKO,Punches,2,2:22,Lightweight,0,0,0,0,0,2019,KO
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Rafael Dos Anjos,Kevin Lee,0,0,60,35,4,6,1,0,SUB,Arm Triangle,4,3:47,Welterweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Ian Heinisch,Antonio Carlos Junior,0,0,39,15,1,4,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Vicente Luque,Derrick Krantz,1,0,18,6,0,1,0,0,KO/TKO,Punch,1,3:52,Welterweight,0,0,0,0,0,2019,KO
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Charles Oliveira,Nik Lentz,1,0,38,18,0,2,1,0,KO/TKO,Punch,2,2:11,Lightweight,0,0,0,0,0,2019,KO
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Davi Ramos,Austin Hubbard,0,0,63,44,3,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Aspen Ladd,Sijara Eubanks,0,0,69,77,3,2,3,0,U-DEC,,3,5:00,Women's Bantamweight,0,1,0,0,0,2019,UDEC
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Desmond Green,Charles Jourdain,0,0,78,55,4,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Michel Pereira,Danny Roberts,1,0,6,2,0,0,0,0,KO/TKO,Flying Knee,1,1:47,Welterweight,0,0,1,0,0,2019,KO
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Grant Dawson,Michael Trizano,0,0,27,20,3,0,1,0,SUB,Rear Naked Choke,2,2:27,Featherweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Ed Herman,Patrick Cummins,1,0,11,22,0,1,0,0,KO/TKO,Knee,1,3:39,Light Heavyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Zak Cummings,Trevin Giles,1,0,34,31,0,0,1,0,SUB,Guillotine Choke,3,4:01,Middleweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",WIN,Julio Arce,Julian Erosa,1,0,74,43,1,0,0,0,KO/TKO,Kick,3,1:49,Featherweight,0,0,0,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Jessica Andrade,Rose Namajunas,0,1,47,55,2,0,0,1,KO/TKO,Slam,2,2:58,Women's Strawweight,1,1,1,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Jared Cannonier,Anderson Silva,1,0,17,8,0,0,0,0,KO/TKO,Kick,1,4:47,Middleweight,0,0,0,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Alexander Volkanovski,Jose Aldo,0,0,95,29,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Laureano Staropoli,Thiago Alves,0,0,54,58,1,1,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,UDEC
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Irene Aldana,Bethe Correia,0,0,83,81,0,0,1,0,SUB,Armbar,3,3:24,Women's Bantamweight,0,0,0,0,0,2019,SUB
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Ryan Spann,Rogerio Nogueira,1,0,13,6,1,0,1,0,KO/TKO,Punch,1,2:07,Light Heavyweight,0,0,0,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Thiago Moises,Kurt Holobaugh,0,0,66,39,4,2,1,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Warlley Alves,Sergio Moraes,1,0,72,20,0,0,0,0,KO/TKO,Punch,3,4:13,Welterweight,0,0,1,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Clay Guida,BJ Penn,0,0,80,64,1,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Luana Carolina,Priscila Cachoeira,1,0,111,69,0,0,3,0,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2019,UDEC
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Raoni Barcelos,Carlos Huachin,1,0,59,20,0,0,1,0,KO/TKO,Elbows,2,4:49,Bantamweight,0,0,0,0,0,2019,KO
UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",WIN,Viviane Araujo,Talita Bernardo,1,0,61,46,3,0,0,0,KO/TKO,Punch,3,0:48,Women's Bantamweight,0,0,0,0,0,2019,KO
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Donald Cerrone,Al Iaquinta,2,0,138,90,0,0,0,0,U-DEC,,5,5:00,Lightweight,0,1,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Derek Brunson,Elias Theodorou,0,0,56,65,4,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Shane Burgos,Cub Swanson,0,0,134,129,0,0,0,0,S-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Merab Dvalishvili,Brad Katona,0,0,55,32,5,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Walt Harris,Serghei Spivac,1,0,17,1,0,0,0,0,KO/TKO,Knees,1,0:50,Heavyweight,0,0,1,0,0,2019,KO
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Andrew Sanchez,Marc-Andre Barriault,0,0,72,69,2,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Macy Chiasson,Sarah Moras,0,0,43,9,0,1,0,1,KO/TKO,Punches,2,2:22,Women's Bantamweight,0,0,1,0,0,2019,KO
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Vince Morales,Aiemann Zahabi,0,0,59,28,0,1,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Nordine Taleb,Kyle Prepolec,0,0,90,52,0,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Matt Sayles,Kyle Nelson,0,0,75,26,0,2,1,4,SUB,Arm Triangle,3,3:16,Featherweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Arjan Bhullar,Juan Adams,0,0,41,81,2,0,0,0,U-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,"Ottawa, Ontario, Canada",WIN,Cole Smith,Mitch Gagnon,0,1,38,15,2,0,2,2,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Jack Hermansson,Jacare Souza,0,0,148,90,3,0,1,0,U-DEC,,5,5:00,Middleweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Greg Hardy,Dmitrii Smoliakov,0,0,14,1,0,0,0,0,KO/TKO,Punches,1,2:15,Heavyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Mike Perry,Alex Oliveira,0,0,65,48,0,0,0,0,U-DEC,,3,5:00,Welterweight,0,1,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Glover Teixeira,Ion Cutelaba,0,0,30,74,0,0,1,0,SUB,Rear Naked Choke,2,3:37,Light Heavyweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Cory Sandhagen,John Lineker,0,0,120,106,2,1,0,1,S-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Roosevelt Roberts,Thomas Gifford,0,0,53,30,2,1,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Takashi Sato,Ben Saunders,1,0,28,46,0,0,0,0,KO/TKO,Elbows,2,1:18,Welterweight,0,0,0,0,0,2019,KO
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Augusto Sakai,Andrei Arlovski,0,0,42,75,0,0,0,0,S-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Carla Esparza,Virna Jandiroba,0,0,25,17,4,3,0,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Gilbert Burns,Mike Davis,0,0,49,13,3,0,1,0,SUB,Rear Naked Choke,2,4:15,Lightweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Jim Miller,Jason Gonzalez,0,0,6,10,2,0,1,0,SUB,Rear Naked Choke,1,2:12,Lightweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Angela Hill,Jodie Esquibel,0,0,117,57,0,0,0,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Jacare vs. Hermansson,2019-04-27,"Sunrise, Florida, USA",WIN,Dhiego Lima,Court McGee,0,1,65,65,0,0,0,0,S-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Alistair Overeem,Aleksei Oleinik,1,0,29,38,0,0,0,0,KO/TKO,Knee,1,4:45,Heavyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Islam Makhachev,Arman Tsarukyan,0,0,14,13,4,1,0,0,U-DEC,,3,5:00,Lightweight,0,1,0,0,0,2019,UDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Sergei Pavlovich,Marcelo Golm,1,0,17,5,0,0,0,0,KO/TKO,Punches,1,1:06,Heavyweight,0,0,1,0,0,2019,KO
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Roxanne Modafferi,Antonina Shevchenko,0,0,33,64,5,0,0,0,S-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Krzysztof Jotko,Alen Amedovski,0,0,43,6,4,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Movsar Evloev,SeungWoo Choi,0,0,50,26,5,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Sultan Aliev,Keita Nakamura,0,0,25,29,2,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Alexander Yakovlev,Alex Da Silva,0,0,14,8,1,1,1,0,SUB,Schultz Front Headlock,2,3:10,Lightweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Shamil Abdurakhimov,Marcin Tybura,1,0,36,28,0,0,0,0,KO/TKO,Punches,2,3:15,Heavyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Michal Oleksiejczuk,Gadzhimurad Antigulov,3,0,8,6,0,0,0,0,KO/TKO,Punch,1,0:44,Light Heavyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",WIN,Magomed Mustafaev,Rafael Fiziev,1,0,10,1,0,0,0,0,KO/TKO,Spinning Back Kick,1,1:26,Lightweight,0,0,1,0,0,2019,KO
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Dustin Poirier,Max Holloway,0,0,178,181,1,0,0,1,U-DEC,,5,5:00,Lightweight,1,1,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Israel Adesanya,Kelvin Gastelum,4,0,109,91,0,1,2,0,U-DEC,,5,5:00,Middleweight,1,1,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Khalil Rountree Jr.,Eryk Anders,4,0,79,16,0,0,0,0,U-DEC,,3,5:00,Light Heavyweight,0,0,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Dwight Grant,Alan Jouban,0,0,38,24,0,1,0,0,S-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,SDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Nikita Krylov,Ovince Saint Preux,0,0,27,4,1,3,2,0,SUB,Rear Naked Choke,2,2:30,Light Heavyweight,0,0,0,0,0,2019,SUB
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Matt Frevola,Jalin Turner,0,0,31,35,4,0,2,1,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Alexandre Pantoja,Wilson Reis,1,0,23,1,0,1,0,0,KO/TKO,Punch,1,2:58,Flyweight,0,0,0,0,0,2019,KO
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Khalid Taha,Boston Salmon,1,0,5,0,0,0,0,0,KO/TKO,Punch,1,0:25,Bantamweight,0,0,0,0,0,2019,KO
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Belal Muhammad,Curtis Millender,0,0,47,48,2,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Montel Jackson,Andre Soukhamthath,0,0,64,30,3,1,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Poliana Botelho,Lauren Mueller,0,0,47,47,2,0,0,0,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2019,UDEC
UFC 236: Holloway vs. Poirier 2,2019-04-13,"Atlanta, Georgia, USA",WIN,Brandon Davis,Randy Costa,0,0,35,46,0,0,1,0,SUB,Rear Naked Choke,2,1:12,Bantamweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Justin Gaethje,Edson Barboza,1,0,20,13,0,0,0,0,KO/TKO,Punch,1,2:30,Lightweight,0,1,0,0,0,2019,KO
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Jack Hermansson,David Branch,0,0,3,1,1,0,1,0,SUB,Guillotine Choke,1,0:49,Middleweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Josh Emmett,Michael Johnson,1,0,22,24,0,0,0,0,KO/TKO,Punch,3,4:14,Featherweight,0,0,0,0,0,2019,KO
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Michelle Waterson-Gomez,Karolina Kowalkiewicz,0,0,64,57,2,0,1,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Paul Craig,Kennedy Nzechukwu,0,0,25,40,1,0,2,0,SUB,Triangle Choke,3,4:20,Light Heavyweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Sodiq Yusuff,Sheymon Moraes,1,0,73,54,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Marina Rodriguez,Jessica Aguilar,1,0,118,50,0,0,0,1,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Desmond Green,Ross Pearson,1,0,25,12,1,0,0,0,KO/TKO,Punches,1,2:52,Lightweight,0,0,0,0,0,2019,KO
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Kevin Aguilar,Enrique Barzola,0,0,58,52,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Kevin Holland,Gerald Meerschaert,0,0,27,10,1,6,2,4,S-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Casey Kenney,Ray Borg,0,0,32,17,2,7,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Maryna Moroz,Sabina Mazo,0,0,56,64,1,0,0,0,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Barboza vs. Gaethje,2019-03-30,"Philadelphia, Pennsylvania, USA",WIN,Alex Perez,Mark De La Rosa,0,0,60,26,2,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Anthony Pettis,Stephen Thompson,1,0,32,47,0,0,0,0,KO/TKO,Punch,2,4:55,Welterweight,0,0,1,0,0,2019,KO
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Curtis Blaydes,Justin Willis,0,0,22,2,7,0,0,0,U-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,John Makdessi,Jesus Pinedo,0,0,73,37,0,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Jussier Formiga,Deiveson Figueiredo,0,0,26,14,3,0,0,0,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Luis Pena,Steven Peterson,0,0,52,34,1,4,0,1,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Maycee Barber,JJ Aldrich,0,0,55,25,0,0,0,0,KO/TKO,Punches,2,3:01,Women's Flyweight,0,0,0,0,0,2019,KO
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Bryce Mitchell,Bobby Moffett,0,0,17,9,0,5,2,2,U-DEC,,3,5:00,Featherweight,0,1,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Marlon Vera,Frankie Saenz,1,0,12,4,0,0,0,0,KO/TKO,Punch,1,1:25,Bantamweight,0,0,0,0,0,2019,KO
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Jennifer Maia,Alexis Davis,0,0,60,72,0,1,0,0,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Randa Markos,Angela Hill,0,0,13,2,1,0,1,0,SUB,Armbar,1,4:24,Women's Strawweight,0,0,1,0,0,2019,SUB
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Chris Gutierrez,Ryan MacDonald,0,0,69,15,0,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Thompson vs. Pettis,2019-03-23,"Nashville, Tennessee, USA",WIN,Jordan Espinosa,Eric Shelton,0,0,47,25,1,0,0,0,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Jorge Masvidal,Darren Till,1,1,35,21,1,1,0,0,KO/TKO,Punch,2,3:05,Welterweight,0,1,1,0,0,2019,KO
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Leon Edwards,Gunnar Nelson,1,0,31,9,2,3,0,0,S-DEC,,3,5:00,Welterweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Dominick Reyes,Volkan Oezdemir,0,0,44,35,0,1,0,0,S-DEC,,3,5:00,Light Heavyweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Nathaniel Wood,Jose Quinonez,0,0,30,34,2,1,2,0,SUB,Rear Naked Choke,2,2:46,Bantamweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Claudio Silva,Danny Roberts,0,0,19,26,3,0,4,0,SUB,Armbar,3,2:37,Welterweight,0,0,0,0,0,2019,SUB
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Jack Marshman,John Phillips,0,1,31,32,0,0,0,0,S-DEC,,3,5:00,Middleweight,0,0,0,0,0,2019,SDEC
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Arnold Allen,Jordan Rinaldi,1,0,37,30,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2019,UDEC
UFC Fight Night: Till vs. Masvidal,2019-03-16,"London, England, United Kingdom",WIN,Marc Diakiese,Joe Duffy,1,0,63,15,3,1,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2019,UDEC
